ID,LOCATION,NAME,IMAGE
3690160,"59.819131,17.684183",Danmarksvandringen Nr 13,https://lh3.ggpht.com/1QYR2tyxWjzWbr5_DUs6blkWO6SakA1U0zkptvAP5mBxIOBLOMtWDVJ_6-ysdarFG-LvzDjZt4tC8QWfdBbs
34177832,"59.601545,17.506196",Yttergrans Kyrka,https://lh4.ggpht.com/X8aWHknymLhleKk0x_SeBcyktBYieQlLoYu5ul3rDgp2abKueBbjyFJLRhZwSzo1MiA4FZv9vxVs2P4XaWI
9670156,"59.855791,17.680643",Vattenfalls Vattentorn,https://lh5.ggpht.com/4u-6j2FRlbMgxivJsD3N_Yz-EqcNvmzQyjV4bX3q0gHmCYDuBJ7tWV25Jp3SX_M2LLkLV2yks3E3AGtv81Hl
9670154,"59.862392,17.603728",Stabby Backe,https://lh5.ggpht.com/YpnIEyeNRxNoMuu59K4B74NrIsY72Px9IhIfKlcYdIz-E9hA-Qozw5UgA2znjgYCKbBAY07u7NoeZrFlUE_G1Q
9670031,"59.871026,17.670894",Faces in Tree,https://lh3.ggpht.com/8uv8Da8UHIuhUF14yuCYjajEx0rxtrN9IDqw3Its67fZ2C2HTQtmo1XmKSnX3l8cieqynKDRq21jpnLRHO3gTg
3690035,"59.797135,17.840144",Bird Bath,https://lh3.googleusercontent.com/-wAugvDyERJjm-h5ngvJR23xo54OKnH8KaR8gOUWS11uBO1LNoiCfJSGAm3o84BWW13V2o2_XqXPJgULG6xz
43179542,"59.949695,17.695764",Sunbeam Monument,https://lh5.ggpht.com/_wGJZ60xidf1BBx1lzRoMWuLZbKaWg2rxRLFViwoNjwuK9WgPOf4RMKkbna4QpKxfw5OoDYUoncA3wwixmDqiQ
3690279,"59.839107,17.640577",Kronparken,https://lh5.ggpht.com/92ke_r08456V2zQ_q6C0txZO3SNSJ9acW0PjzSTW5xE1k7prclIp7_Yl-wM2td4al2zrr4avthRG6zbxzO3-tg
3690273,"59.840774,17.647892",MIC,https://lh5.ggpht.com/sVj1PojxLWNj5mUpukiuPDIndCa_u8jgXFeKpA9QQU9bl060YGYMyhzeIBT_ndgq4s8vELwf02sMRu3zjcLECk1A01Yfkiq8UhcNBp4xxJ-yz6E-
9670161,"59.856102,17.684772",Sittneeer,https://lh5.ggpht.com/kKoz1aDPi5aWAw8U8twqz0VhmlWcGoK132leMoHGFgZbFBUc44wZuxn7PHpG8PVMRYA8sHKtP8A8iuc5-nW5Mw
9670041,"59.870105,17.608288",Skeppet,https://lh4.ggpht.com/dWsVzsT8mZjShjGcDvjUaVS4hX2z6qwYM_torULuLckvrIk295p8BCC-gGITFjWV2dFOpoTBLJp-S4a2zDbL
34177844,"59.594331,17.514055",Granåsen Naturreservat,https://lh3.ggpht.com/pQzMkFGtzubDPqEvdk2dk1DYSswx8rWFSyU4jtlyOTY8Vz5cJSNaEAFG3DSKUqVzA9QWpV1XgroJQJKZ3p2d
12011900,"59.87761,17.672531",Unika Miljöer,https://lh3.ggpht.com/5ECGHT9BRwF1YbEYZwh6QvA7SRTZ8LkZcouLyAo5KihZ-5a2lxtQzJ3CbBjQh8nV3zhAqYQtg1-WIVgIa2Vn
3690066,"59.813775,17.667682",Minnessten av Johan Arrhenius,https://lh6.ggpht.com/N0X3-SxuCdbgpxe9cybKxB4wkYgpVDDLDTbdPkyS1exMnVFJIFZ9X8fzmyj7LBB8KHBOgYCEOQPW1qcBJcrM
3690187,"59.829136,17.651008",Psyk Historiska Museum,https://lh4.ggpht.com/jeH0akjesy-b2qDyXfQeYcw1iHeIVWVzRp7X0wOpCkY4njbo2z5AqPdJmZphEbyZwfrwu92VVFCvu4LputdnNQ
897878,"60.105419,17.200245",Minnessten Efter Sjösänkning,https://lh3.ggpht.com/QPnSLHn9N3I8D5GTDmdjwmKd_LtdOCDIOsIfrcEMetzORM0zodhIvnemdO2nwMziRP_fdgp-viaWL1bnW8Su
49290907,"60.341385,18.437386",Socitetshuset,https://lh6.ggpht.com/_Gc7WqHYDhFgGt28qDZSML-3z3ySQKxWE3acMQ7YO6Y2WYLY57s6hhlnaf3E3TPjpZHHoSWJvD5t9aIDXcxlDQ
49290908,"60.345753,18.466658",Ryssaltaret,https://lh6.ggpht.com/682ZpadFNGf5KIslLRVveeUY9e0GV8Gd2wi2gAJ1YgSSnqvzWnvXNx2pIr7F9Wa8ivs3iMbX2EUj65IIBAvI
49290909,"60.34052,18.444618",Västra Banken,https://lh5.ggpht.com/cSU9ZlUPmUZQJJz3IQI1Z0gxVtg78LCmwwsR9bkJjqJMfKsqOqveGRTKG_qMDlRHXpBZYBhJ-niQHngi1SLI
12011907,"59.876566,17.666362",Sara Stinas Stig 3,https://lh3.ggpht.com/HKoLv4HWEbZrFjd5o0va4PjxeznJXuuM0V92aeYzf3RscEFZpFq4GQ19GOALmOk06rDcaMxEnYFq3H5EQF0
34177815,"59.604799,17.508134",Ekillaåsen,https://lh4.ggpht.com/lxe2QbT1DnBGFHzMtOIXVXQR0KTejly9r4pSx7popoDuQrzNELkGhyofpTh1EoXOZHKYaq5ZjWiiOhCCKUaY
34177813,"59.562348,17.553411",Metropolis,https://lh6.ggpht.com/HnQ5FGgND6KWfg3pFgpKW2d-g7zafVhXnbEwKmHmZhxWmzpjSp-vgk-qfxMyhZ6ULzdEgxYu6SFG6nkBlldLBQ
49290905,"60.353094,18.457342",Västerbystigen,https://lh4.ggpht.com/6lJQM2kXO6PDr4eyJkJTSoMlk6ZjzPqletbjaUIsXGQdKEgGaxz7LgZdoON5_qlEk8ozhVCwryfnOEsYHgx8
49290906,"60.334248,18.432156",Ankare,https://lh3.googleusercontent.com/1PX9dY1s9w5XYQDJsbCJJsaidGKyAiGBcjM6XB0NxxUoB38bmjTRjWIUuSc4_7Jgcq4Wc1fFIzs45oi0xr1Kpw
3690059,"59.803913,17.609656",Tomtebo,https://lh5.ggpht.com/1MvKrJnlAsLVUXiO5ry9vylD4IMRXfbT9d1cJ-bvG5Wp1WCCtJgVBUYvYAlNj8dBt6i_BX5EuQe4WCNGzobs
3690297,"59.822827,17.712128",Danmarksvandringen Nr 17,https://lh3.ggpht.com/JYEvqPIexhtXXYumAclKMQxTnmcDtJXuNCneSO5xGXrE2wMxeabHPKW9GhwT20miPHQgp-cGLjGm1TUbZ_qmyQ
12011914,"59.87739,17.664927",Who if not you?,https://lh5.ggpht.com/NkOTbrTS4n-r2d8aHSWEF5_F4pCCesj0XyYusS9Lv1kSmRUCHiEqG30KbgcyHK8uxc5BlZI5xg8gLg9UukxEqIl4VUuIVRzObtezYh5qER12ZTI
3690293,"59.837694,17.620528",Trollskogen,https://lh4.ggpht.com/y1nXkpmiL9wP5ZU1N-i2bkcyZIwjQRDGxdM6d08ei10g4e_zv_29g2r0tmIJsv2qjmWJ6WhrWSDjV9efTH6O
9670183,"59.854806,17.649663",Apartment Mural,https://lh6.ggpht.com/p0500vqsv8ydlaYsUfxyaM4xm-aw5t-MmuFdGUhhTr6YfScle2AHSHkxpN-KJtJjHpNASPud2IJxp9Y8qH0Q
9670060,"59.861077,17.627198",Lutande Tornet,https://lh3.googleusercontent.com/2R_D3tTWtKLtIZ_H1DrzywygUoZ-mJ-v_bIA6sqQ2er-CuQ0bDaXbDWiq_W0BkB-jEP5nCwRvRw_D9hDRBtm
9670182,"59.853452,17.642561",Pelle Svanslös,https://lh6.ggpht.com/076LvvGjd9dOxDyT-d8BElC8XCXwnNJSwwzC-cKXrJMYApEmYNxFSBJQZjVayhF3nkUQ5s1qUQ8_mVV9D-GC
34177822,"59.558446,17.521112",Åbergs Museum,https://lh6.ggpht.com/mVVdA-UjbZKJHDrcn5b6BnTi2pIO2dRkgbwbt4lXzkqW2qrDVMQV7DiOAauhRCgIevecrdcA-qI4VyMhdeU
34177823,"59.558097,17.520087",Vindflöjelmusen,https://lh3.ggpht.com/90kohEleW_A9seEzTRC95Dwk9XW8C6EAJ1q_7EQSSxhtXvxu6Sc1-sBplVrJqeJuOlG1-mmryrWTHuwRlus
49290910,"60.338651,18.438502",Klockstapeln,https://lh3.ggpht.com/kXH4g6yqNFWLajTuCyjyh_OSZQYTGp-K9Z14ZZmrR1pYQAnG2u8QtijuZx0oJPEZOutiqAxYA6hwk54j4KM3
49290911,"60.335988,18.438449",Vattentornet,https://lh6.ggpht.com/tERVtpEXR7oEHrJTGqAx69yIPonUgYYE-vvS4ADSzJpEeLA-mlXhOgzlgy1RfWSRen_WBQuSuloSgviE7mFU
34177821,"59.560888,17.548018",The Windmill,https://lh4.ggpht.com/_YnjO64VUNLwmcOmzaU5T86nCNfKItubCxGwUuC2_v-Q7wFEm-7CxDp2iSATsZ_4bdvDlgzFVh8ftRmY2_TB
3689654,"59.801405,17.660711",Sunnersta herrgård,https://lh5.ggpht.com/9csvgt2uQfiCCReyRgKHB2zvi4zPwQHXoVFz39uhQupAUPsew9o2pfDMr7sdQGbjrl3iEie8ZYvfygk3mwqE
3689896,"59.84599,17.644932",Sten Sturemonumentet,https://lh6.ggpht.com/M1Agq3A0oMe9aAFr0KjUXc7jlI69y71W4KhVPFL3M9o0KCyO5Apf-iC5Kro7XZZ06Ja4sArb1MfpzL9Dw5XQ
44220877,"59.596208,17.177524",Boglösa Kyrka,https://lh3.ggpht.com/p5Edi4o9h9OP7y5xQrJaWocO7i5-B5fXUoYxr_rgalLGUi_JBH53cZQxCDVBw352xns5qJP7MDHi0pe32Lyi
3689538,"59.849919,17.63545",Paulus Kapellet,https://lh3.ggpht.com/J4JTA9v0s0B5zGkjGuDzVirreJy8cKnQBuIoW6cH-KawG-TMWGdWyav_69TddSCTEtGxoTGT4mlPLHahE2nd
3689778,"59.825414,17.61131",Giant Bird Box,https://lh3.ggpht.com/94nSUHxRjqLy9LI2lmfjlZN7gn1sna9aIOteop3po5F_TkloNkrlaBXByglIC5GHl9do7cA1iWV-q9lP4i9o
44220872,"59.632443,17.09589",Vattenparken,https://lh6.ggpht.com/rr6DtYrk79ygHhSR4LAiLfwvSaKp6ZNqRMLNnyTjJccX03UUEY8SSZu0_vU1lzBch1jOfadG_GKJna-BpjCb
44220870,"59.649225,17.081025",Bent Ladder,https://lh5.ggpht.com/yjN4LcIvpmyPc0FYuqA-wgvLOz7A_pjw2goAi9iPtKfLyNO4zS6IphfMq61CdJNxxLaD2lye2BdE21tSeIfARg
44220873,"59.607849,17.133062",Livklädnad,https://lh6.ggpht.com/poNwht3Ylr2DivhNM56gdaEhNXZYqVSfknm8aIjgbEQ5fb_jjyDJAhXjox283f8dZsXZhM3BdwB29VY0ibAZCA
493345,"59.927013,17.484094",Åkerby Milsten,https://lh6.ggpht.com/OrnpeohDedMUjZ4cIOROIfTXa2CkRwcCcmHFtT8irUitLxqLhrIjZjHWWr6p3K5iBYsE5ohiujhkayxy94HV
49494458,"59.733814,17.307333",Lekande Sjölejon,https://lh4.ggpht.com/mjomAAO0ClAvHt5hydnaQbpXuZWq5k-qLrsNfRXMjH4aiOztkVtKG5EUO5MtgwUK8XvB6eG7CGYezgy7IjzciA
49494457,"59.767581,17.388299",Säva Runsten,https://lh6.ggpht.com/eEGkrIntmZBIcOGfvV3ip8MoNBohV41Cs73IyxvPU27HddluzQ-JwW_c0RZ9dfwOJ40dmqfFErvpt2xeNv8V
9669908,"59.852545,17.62419",Vajjert Hus,https://lh5.ggpht.com/BwRgvmBh5-lki0oLVg7HBVXutlPVnG-m_9BQiae6mCl16ltgEeKLsWErO46HId1xUlsAQHgCtYubgKsvnOo
3689772,"59.834796,17.60763",Stadsskogen,https://lh6.ggpht.com/JXVW97pq66hGIeOOqCJyqoFPQX6W8s0lgFDTlmfSRYCXLrgjBxykHNV_gO5krUEWXkkwVCyzDVhXYz71JZM
3689763,"59.758394,17.646224",Kungshamn Morga Storsvian Naturresevat,https://lh6.ggpht.com/tD0CFXmrJXH0SRMbCyvGk3HXGMCkBJDNcM23RtiUUhElONWqzNA_jFnKPmUg6A2Yze-xb0EGCYLOayUAA2Mc
44220860,"59.642658,17.072256",St. Olofs Kapell,https://lh6.ggpht.com/Su5QzvNfmOgzV4xGIbJTR3dn2Ng9kwN1HXJe6dXHpb2Yaq2O7djF7lNlxbrb7_KQkmabGHlFASEWKCHiP2SDyw
44220744,"59.640067,17.081747",Stora Scenen,https://lh3.googleusercontent.com/_MhRgPDiPFZMEnPKGlhbe-8nIj0lxeOOkpLcmu4dCEr4JpX8eLw8E1P7Ffyc2MCnAiYkqQhu4bkjXSKlqcIyww
49494440,"59.780979,17.364255",Hallby 1867,https://lh6.ggpht.com/loApAdGMdXkNkjnK_G2ja_UlbxGV2ak1VmHhgh06evXmEtbVTpeu25_uwL1f0F0uy3D4Duu8haM_XQvlEWRI
550454,"60.38928,17.242346","Sven Sjöbergd Torg, Söderfors",https://lh3.ggpht.com/927NCmyuo6oRQnb85yjHBE5OXn9rVCAgXnve-HaMhRDYSiqVPUdNj1mUzz-xm2wd5RgB1aRuqZPlUanhoYbp
49123864,"59.863966,17.734154",Danska stenen,https://lh3.googleusercontent.com/Ecdflx9YUHmdxbfsdq5JqxrnOm2P0AN5oJ1_KPh7G-QXVdQWePdKAaBnTRAj9oB6cfeGqZpCYDtXFnkPZBDITQ
12013049,"59.8771,17.62031",Black Wall Art,https://lh3.googleusercontent.com/DflDFj4JtZsc8smYhL5ttFl10z7MAGyAxsBaKiJeKQ7tyaJAOSWz3y7D8WFSJagWkomlqbwR3dE-WSc7Louq
3689554,"59.848154,17.635113",Arm Art,https://lh5.ggpht.com/TwoX2m3AYB4xOS_0iJr9gbXftBIeOrsATSzKMlO6lEApdAza_ahiagiasIOY7whyia2A-xAFpGiFXBZSCIQK
12013045,"59.877946,17.619383",Tunaberg Church,https://lh3.googleusercontent.com/h7GDhuBjvtNSC2QNoq5Zyn1V5iVvA0-s0Elv5_FIw1l-rlkGks_xQffNbAOdHGJDGnp5ym4tpGUCBA4oZRLI
49494439,"59.736495,17.310008",Kappen,https://lh5.ggpht.com/grQ2UuC088mi3H30kegz7kKWLzpqxI2UiK-W-qCa4nuuGVRJ65NGvzFwpGhbjn_9_A-dM2i8R4nBecLti24a
44220772,"59.638628,17.08074",Åfast rune,https://lh5.ggpht.com/0o0_2qIOhatyL9h5PoS88fRK0HkfyXVmggkk42r7RiXwKI4DHfY_93fFi0fOv4XCSP-7xUPOoN3SXWyEfnxA8Q
491141,"59.888338,17.606751",Gate Tower,https://lh3.ggpht.com/xWAgp0VNDftwbo1a3AchFFZLvabI2V6ZoVy2oY4BNgB-G504lpSIolPh3sm55UykpMKBBwxT2RPoOs7bItg
49494438,"59.740734,17.3479",Gryta Kyrka,https://lh3.googleusercontent.com/Xebb8CPzSgQpWgTLzETiR1IQ0M9cMXzTOn9d8absnC5gXPrs2YkzkgFnJ4s9QCaGCdToQ0skxzF4alujTdn31A
3689670,"59.822876,17.654699",Kossan,https://lh5.ggpht.com/Ci3HK6r4OhC_SekqnQXWA7gjhjCEGvEg8No61BfRf4afnYShQEIEa-QbgFfzw_VRq4mSiF_BqEIzpovmJeM
3689551,"59.850987,17.630528",Dom tappade,https://lh4.ggpht.com/HpTPN448XCxNhRE1mQYRmkr2XHGQW6_5t1JKREzg-XY0Y74xEfiLk_Q6jxoF1LLPIpyQOe9R8svs_3aVL4rb
12013051,"59.879192,17.62753",Domarringen Frisbeegolfbana,https://lh6.ggpht.com/W--JqF6r5lrzfk-SvudEd9APECiAbYn3lMuAtE7oBeCmWdfsNmC-RA-Oe5Ba1hcrfBRwZeHjQTNeM2RaWa4enQ
44220769,"59.641827,17.083088",Pastor Spaks Park,https://lh4.ggpht.com/vAKYog8jhePUEL3yy7td2S4uF6ngsdVzwvSKnAqaF7TwzRltKWmn5VILyR6WCFNKBI0BmaROWPfUrS_aBq13
36553298,"59.704792,17.624",Runsten,https://lh4.ggpht.com/htsDfCWkTJ4Hc5g2ngN1a-Ru10ElQ3DPiWbO0V4zND8m7e3lp-3I6n-nTxuodklANP-MYEBPhLhEY4mkdXKPoQ
36553299,"59.704421,17.624024",Antoniuskors,https://lh6.ggpht.com/BOzXkdAMSAVLZgm6yOk-wIlU1hKACVHum745utJh1yrFgm8hskee0iKWdku0oFwlplCE6j0U4RvZvAFhoE0TFg
3689544,"59.84953,17.636187",1850 MIL,https://lh6.ggpht.com/lRUZ66FeV6bPxiywfAbuEqoq_jCimpga1zQYRzDe9IfiiY1jJ3jSR-Ouk9kshWpWi603IKpYcS4z5bZT6jr0FA
44220767,"59.63901,17.080942",Runsten I Skolparken,https://lh3.googleusercontent.com/Q2s1uOJ_mvnSLIszRTLMip4TxHUG_689yhilm6IYcNz5e85Cwxe3VZBCAbC4CaJjQQa8F4GqNmKEDQmg3SvDXw
44220887,"59.594767,17.146639",Hästspannet,https://lh6.ggpht.com/Ep2dRxakAZ2pDqaxRbrE0MYhQCFg3rzoJDvVvn7iBdGdiOEtLeVqgf2l3iOZRzKER5vRpmkCv0Ni2we4tQvq
49445298,"59.567226,17.530437",Stig-Helmer Statue,https://lh3.googleusercontent.com/5GlQ_YpHjLxARQDeS8q9U-ErQH1H1x1DMwutmG5SdGvjcCJEoxBnyO1aU4x9rn1DnN_KZ-Qmb_dEhLlOdNCjBg
3689780,"59.825744,17.61563",I Målarens Trädgård,https://lh6.ggpht.com/0UAISXoZBVpq_7u561g0VgXric6ZDkZ8wIthWYQYS3e4iBqor7JWqXcpHZD1ou0VqERq5bTHGj1Zz0gzYcQyRxv7U4dFiR_YP3adkrTKxSeiqhMy
36553287,"59.703127,17.622121",Wrangels Slott,https://lh3.ggpht.com/F6OWa25rzOD_R8Yv7CmxRQYx757tN9fHapnMjMsaSARPRfuYW1AXSYOdZebY03rU2jcqKKx8XvhuSzXDxTA
3690325,"59.844542,17.63993",Hästen,https://lh5.ggpht.com/HFkcuwx3HyE3TCiO9M2JvYB8_9wClxmnfQEfp7aLsqISxjQ8C5r89Hr_LIC44zercO6QcIu90hllcMbw7PPq
12012177,"59.883509,17.625308",What Does The Fox Say?,https://lh3.googleusercontent.com/V4HDIUa_62TjUaub-5Qb1yEGJCptYFBVnmpfIXjLgrFPU007Bto79gTCVga-E9yaOT4GcaDcSL4Lpf5sRYYucQ
44220712,"59.633438,16.988707",Tillinge kyrka,https://lh5.ggpht.com/bhcA_YixEAFA3840qjq5rrzjVgI_syjmXECI3gmEz2G8xBn3XvwECf65ql38l8Q7cAwmY1oyaqWsSkD63ZOO0Q
44220834,"59.635572,17.078023",Torget Enköping,https://lh6.ggpht.com/kvIgY2QHXPUi5-dTvtkvbDtM2AF_9cbWD_LX4F_xK2nMCWMVIiTG4JPR8Yxp3epCqm28Kh2fc2Wd0e4qtcEYh90W3ijsY27Vkvz1r0mdPgUR9Kcz
33542393,"60.253741,18.34412",Kapellet,https://lh5.ggpht.com/USD8Z5n46TJqcF3p7yYw8HcL2YEcHWIgVc0QVY7PjphNel4AG5i7eZBgOrahOB3bQ5syYzXNgN4Ogtcr4-MH6Q
3690203,"59.819174,17.69693",Gamla landsvägen,https://lh5.ggpht.com/7m21pkXhtWwR6GWRZS1MKjtjZf2MGhBCxKvmOeSnTA1uJiew3DwP5cmnV9c3V2BHBdan4GrpYNp0KWDOHla8
9669710,"59.866015,17.608538",Keyboard in Concrete,https://lh3.ggpht.com/ZyBD8MRK2AIpiVzdANDAus23zeU7Vp2Rck4c7k91KPy4Qs6OFBaKim9KFF9m2iivvnMV73R8yDGJikAP8uQZ
3689692,"59.810214,17.703315",Sävja bibliotek,https://lh4.ggpht.com/hutIjIvFmJPUBBnMKlMKwj6NP78rPhqwSs0FNaYHrl_MYD7WmXbiw5RPtS7UYIHAzkegsnrFiieTekeFRJPC
36553292,"59.703977,17.617829",Minnessten Magnus Brahe,https://lh4.ggpht.com/wpXpZoRR_ymGyuY9xP6GFmoeaFKL41qpfBidcdJjyNF10m6C3hqSgeYCCd9G18G9iRWxuXtT35HMy1ofl3I
3689695,"59.810876,17.698326",Sculpure in Sävja Uppsala,https://lh5.ggpht.com/5JpiTB4AgVT8SSk6BnMlyxTdDLgKEbL8PQBfopwMHfVKzyqXax3TLEACnEdARMyyBDHtlQ7hXax_UD7lO2hl
3689451,"59.814712,17.661951",The Sowing Man,https://lh4.ggpht.com/f9hb1YW_mE_n4l4h3FtHaYB24n3LfqZHo6vxIj3nrn6YP7B_cLvjqR5If0xP5PrMltiSMaIi7bDiXgBl6xs
33542389,"60.257431,18.365014",Kvinna Med Skål,https://lh4.ggpht.com/0EsIQ-NJdfbanFjNYsFbbewxIArpi6MGU3rtsSg2rUjSEAjN82Hu8IQmYf8pgho4miuuqwE4LxgY4iJk3sM5
16781648,"60.172366,18.194833",Skäfthammars Kyrka,https://lh5.ggpht.com/Vbk_obZNcX8V9L6Zo9U0QB_eO4P2TUJLvN4wpfYL-XOcE5TmR1fqruyIounv_1IMDCacSN0Wb7u9GNtoXsgQTw
9669948,"59.853298,17.626285",The Svedberg Laboratory,https://lh3.googleusercontent.com/yIiwQoYr0fceA0fcpoPjs3RDjUQlB4VxbQ1PH4dpja2m--kzXlfhNf9s7ZuQXweF50EHpUfzDjgVcer_ZvY
36553276,"59.734429,17.646615",Krusenberg Solur,https://lh5.ggpht.com/xXqNyz5KMDKLYbgkz4cNPBNopJ6OalDGX55lQ_wgKxMbQ3h6InfGli8mhP9YeKs827aSiW-csZRrBZmnj65k
44220825,"59.643867,17.065232",Västerledskyrkan,https://lh4.ggpht.com/8pMiIqSWNs2ZMwy_DGfEwxeH1fiXwm_PgUHQUbeF9ZfOrn_rCRZtTLv0v8dxQuWAxEMHYAg1UJ9O0iz13ZA
49004340,"60.258513,17.715266",Tegelsmora Kyrka,https://lh3.googleusercontent.com/sJBMOrE3MpiuPACOofv0yzcEBopHSW7tkCMPTlqWw0Y7x656VxDuTwk9MlPHnSmAZPDUeHrTauZfcLIAHNlM
49004342,"60.199752,17.708091",The Orangerie,https://lh3.googleusercontent.com/nSJOAtO4WZ6uWYojNMOjIabuDOR8NPgvhMsLFg7LgW-9s9No0yEyIuNwiuETotcp1XWwpz-Z0SIu4-cLMQjA
44220706,"59.629019,17.068544",Kissemiss,https://lh4.ggpht.com/eEEo8tBw28Fextdcz6TivbBoYudF98hYWdyYYj7lg1K8OQYEajSQTgw8JgcXTssMnJB2z6T_JJar0aMfv81Gqg
44220827,"59.634834,17.084783",Ballerinafontän,https://lh5.ggpht.com/e-ocMNmv7H_7Qs-y0A4fFr5HAM2K-ASsdl4K_Vqoh4waLYoDy68DJonMyLclyyThqVPtpGq5WSgmDtKHZ3Q
229911,"59.955482,17.606594",Bell of Ärentuna,https://lh4.ggpht.com/_mSwreBOyXMPZqwogLCF1xTy4JwCn7qr62D-ChK91FjlHJowXnPIzrUTL__fBQFPapNv9L2OX_vOE-_VBWil8A
635965,"59.922923,17.496879",Åkerby Bygdegård,https://lh3.googleusercontent.com/uqUgFEJBNBnoTd3f8qdjoU9QG6fT_dCaIFdAQ_LA-u3EZezy04dvLbmPYelke4ZFTbiBbgTMflh_v9SQwSwYOQ
44220700,"59.636973,17.075014",Gustav Adolfs Plan,https://lh4.ggpht.com/PPWba98AAuOCnAo_t5LWMMvR1aO-T87sfyK8HheTycJ1k3qqfOyLK_5abwBi_HOKMj6ZswQ4__Ad6CmTwgdx
49014141,"60.027377,17.553634",Steeple of Björklinge,https://lh3.ggpht.com/uNva6K-ng-DEz7Xnnn9NZDknm2Tif8YdvmTUqRWh1pMIQuPJPegNLJZ0WigBNZ9PJJAJHtfpxwUScmjthAw
690578,"59.953887,17.695205",Lyckebokyrka,https://lh6.ggpht.com/AtQPUCfXvkUi4oWSaKtzN2tCv6Qm3mEidTUcuAyWj7qQzkDkynGfORpNpnB1UgiH6OCqkzi_TaH3OWJEYzSOWg
49014146,"60.040643,17.671827",Tensta Kyrka,https://lh4.ggpht.com/8T-7H6vs9zIL6iupNp37NI50Pp4WyozJFdsRJvgD6DaSUxdz3pxA7G5MfjE9r8Y9g6AEmx_xRoxLvWP_XPuaZw
12013164,"59.87836,17.682603",Upplands Runinskrifter 961,https://lh5.ggpht.com/RrNALiKlWO1Oe6zkjwc6Z_v-pTrenMK_IYXdWx5CKkcxunXZsd3AO2AF8X5uGkTKnunKAA6YFtSAQOOKFwSW
16781632,"60.1786,18.181499",Värdshuset,https://lh3.ggpht.com/Sdim7dWVgo9xpMDGbU_ZfbhqDasDu04PbiiUsNBtL_7rt67Zi7MpVgYZGel9tDVUsIEgzPIvoOTfcMHcv3k
12013043,"59.875119,17.622476",Tuna Backar Statue,https://lh6.ggpht.com/TAQSk9uNdINbK4FI8gU-e1UWyWMTHCorIKApfw5YjVslMuWD4Gp5IohT_tiT1HdpInNqIQEhXPNHnrahODI
44220709,"59.628069,17.067287",Utegym,https://lh5.ggpht.com/_N267aqukCPadzhUnSweVvKW_DuaVQ_hMfz5mLSxOGfHph1oPvzZ2ImDTwIGJN83L-n6QMTYRxL3nY82V7I
36553282,"59.708316,17.607908",Flasta Och Sko,https://lh5.ggpht.com/qjWzsdZRcmcDetdNqcZpqqhhcHv_TL1sVqdPYy_IfoKEoe_KkDFCLjx2S9xCaU_eEVvPp0-xkhoHf67B2u8
153131,"59.559467,17.24656",Rostig Skulptur,https://lh3.ggpht.com/yOR19vy3LB6kaoeGupR6XxgKxQtExH0n9F7aiWkrL5CujxOFN9QyQG9aYv_LpRVgle5D-N-cY5kBH6X304TU
3690347,"59.835446,17.663149",Uppsala Kungsäng,https://lh6.ggpht.com/vbkr_asYMarajLF0i-_g0cfWetwdn0jg_RtNDfyX-D1VIFierVYNucdB7lBfnAGTmkoeYgOfz6GRB4WAFeM
49296844,"60.522217,17.637289",Gammalt Sågverk,https://lh3.googleusercontent.com/mOm62KvdqNI1wM9W5EEpR3vW9j3NaBgTR7IP0m9Ip2kLm5hbR9XALIPZdPzLhgD-vLSaRTG8Z8c8Chc0fWXc
3690468,"59.817525,17.776235",Linnés Hammarby,https://lh6.ggpht.com/THL8DGiV-wemajJiOS2VuXaO4yyVs_x0NXDAoB6vFhw-u8Nv5V_dM3vLEpdnwspNcwwYf5tzt0NRL-5QdzKU
3689479,"59.79152,17.663425",Fiskar,https://lh4.ggpht.com/-_gtslyWtaXZbL22Mr1KFiDJc3HDfAQpMkeJVZQFpbno0UU2z0Ft1NMMoOu2Vt892xEQpQsMUG4ESaJqCeLl
44220858,"59.645002,17.076014",Shiny,https://lh4.ggpht.com/4mYs_BhLT-OzPMEBGH6DxuiN4NIiViO_a0v77yQb9jStJKElRjYfrBb0b9Aenh9MxdIfb-0jXt_MuN5amCz6ig
44220856,"59.642928,17.07197",Klockstapel,https://lh4.ggpht.com/Ve1jUQnsJxC1sPJR2dathNcT5RU06rbxUtC6No-bATQwuPelqt3uhTXOzjympXRgZybqqMNgJuCaKOLtgdPzhw
49519420,"60.408462,17.877264",Solstenen,https://lh3.ggpht.com/4DtUuQeNfEN64yqiIvGyyzfcaJKwAG-CkEn5F8G2DocaT_-u2Ju5YajgWAD-IS32SSh2e-Keb2uTA5765nI
3690464,"59.848867,17.644872",Studenternas,https://lh4.ggpht.com/t24rWZLPhtSoT_bO95ZeUYRU5oudAMh07d2NXKyvMKqzVUdgzeVSH9SbgEpKqarnYjvaNBR_xbfJufYW0rFx
3690104,"59.805667,17.635875",Brf Cellisten,https://lh5.ggpht.com/6Mzi3upjqhkhICkrvoYOqsiOTKSCUr1EeUuyn9zlm5lGEV6_TALCPbDd7dknmj3pPh8_HsZb8TUxIZp8QVI
44220738,"59.616958,17.057078",Gröngarnsåsen-dyarna,https://lh5.ggpht.com/n5ad8DpYPRmKp5RrPXpxyJvH3_AVg7wOidNbnmH9ltLpMV45o0wSr2vTEAj-JhqJF_glo6sha16rxOBcVlHn
